brand,nama_produk,harga_coret,harga_diskon,nominal_diskon,jumlah_terjual
Indomie,INDOMIE GORENG | SOTO | AYAM BAWANG | KARI AYAM | AYAM GRPREK | RENDANG,0,142000,0,5000
Indomie,Indomie kari ayam 1 dus,0,143100,0,169
Indomie,Indomie Soto Mie 1 Dus Karton Exp Panjang (Isi: 40 Pcs),0,139500,0,118
Indomie,INDOMIE HYPEABIS RASA SBLAK H/JLTOT 75GR,0,3000,0,8
Indomie,indomie mie kuah ayam bawang 1 pcs,0,3994,0,264
Indomie,INDOMIE AYAM BAWANG KARTONAN,0,149999,0,4000
Indomie,Indomie Mie Instan Goreng Special Jumbo 127 gr,0,5100,0,266
Indomie,Mie Instant Indomie Goreng Special Rasa Legendaris,0,83900,0,44
Indomie,Indomie Goreng 1 Dus 40 Pcs,0,150000,0,2
Indomie,INDOMIE AYAM SPECIAL 68GR,0,3600,0,22
Indomie,Indomie Goreng 1 Dus Isi 40 Pcs Mie Instan,0,145000,0,3
Indomie,INDOMIE MIE KERITING GORENG AYAM PANGGANG NEW 90 GR,0,4910,0,583
Indomie,Indomie Mie Instan Kaldu Ayam 75 gr,0,3500,0,257
Indomie,Indomie Kaldu Ayam 72gr,0,4500,0,1000
Indomie,Indomie Mie Instan Kari Ayam 72 gr,0,3500,0,833
Indomie,Indomie Mie Instan Kaldu Ayam 75gr Pengiriman Cepat,0,4270,0,1000
Indomie,INDOMIE MIE GORENG RASA AYAM GEPREK 85 GR,0,3410,0,2000
Indomie,INDOMIE MIE KERITING GORENG SPECIAL NEW 90 GR,0,5020,0,152
Indomie,INDOMIE MIE SOTO MIE KARTON,0,136590,0,9
Indomie,INDOMIE KUAH RAWON PEDAS MERCON 75 GR,0,3200,0,481
Indomie,Indomie Goreng 1 Dus/40 Pcs Makanan Ringan,0,144000,0,1000
Indomie,INDOMIE KOREAN K-ROSE 85 GR,0,6620,0,36
Indomie,indomiesoto1dus/40pcs,0,106000,0,0
Indomie,Indomie Goreng 80 Gr 1Dus X 40Pcs Mie Instant - ASIA BEST,0,159500,0,4
Indomie,INDOMIE KARTON,0,130737,0,526
Indomie,Indomie Goreng 1 Dus Isi 40 Pcs Frozen Food,0,146000,0,49
Indomie,Indomie Mie Instan Goreng Aceh 90 gr,0,3700,0,342
Indomie,Indomie Ayam Special 75 Gr,0,3520,0,404
Indomie,Indomie Goreng 1 Karton,0,139000,0,46
